Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Panamá,PAN,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,18.4,,16.3,,,,12.6,,11.2,11.6,10,8.5,10.6,7.1,7.2,6.4,6.1,6.9,4.8,3,1.9,2.6,1.9,2.5,1.8,2.2,1.3,1.4,1.6,1.1,0.9,,1.1,,1.1,0.8
Perú,PER,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,9,,,11.5,11,11.2,10.6,11.2,9.8,7.8,8.7,9.9,8.6,7.1,5.7,4.6,3.6,3.3,3.1,2.8,2.5,2.4,2.3,2.2,1.8,1.5,3.1,1.4,1.4,1.7,1.5
Filipinas,PHL,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,,,12.8,,,13.3,,,12.5,,,9,,,7.1,,,6.9,,,7.5,,,5.7,,,5.6,,,3.4,,,1.6,,,1.6,,1,
Palau,PLW,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua Nueva Guinea,PNG,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8,,,,,,,,,,,,,22,,,,,,,,,,,,,,,
Polonia,POL,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.1,0,,0,,,0.1,0,,0.9,1.2,,0,0.3,0.1,0.1,0,0,1.3,0.5,0.4,0.3,0.1,0.2,0.2,0.2,0.1,0.2,0.2,0.3,0.2,0.2,0.2,0,0.1,0.1,0.2,0.1,
previa al dividendo demográfico,PRE,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico (US),PRI,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Corea, República Popular Democrática de",PRK,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.3,0.3,0,0.2,0.1,0.1,0.1,0.3,0.5,0.5,0.3,0.3,0.2,0.3,0.2,0.1,0.3,0.1,0.1,0.2,
Paraguay,PRY,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,7.6,,6.6,,6.1,,5.3,7.8,4.8,3.3,3.5,4.5,4.3,2.4,3,3.1,2.9,1.8,1.2,1.3,1.1,1,0.5,0.8,0.6,0.5,0.4,0.9,0.6,0.5
Ribera Occidental y Gaza,PSE,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.2,0.1,0.6,,0.1,0.1,0.1,,,,,0.3,,,,,,,0.3,
Estados pequeos de las Islas del Pacfico,PSS,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posterior al dividendo demográfico,PST,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polinesia Francesa,PYF,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
Rumania,ROU,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,4.1,0.8,,1,0.8,2.4,2.7,2,2.1,1.4,0.8,0.7,3.8,2.7,2.1,1.5,2.2,2.8,3.2,3.3,3.6,2.6,1.7,1.8,1.3,1.1,0.9,0.9,0.6,0.3,
Federación de Rusia,RUS,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,1.8,0.7,1,1.9,1.3,0.8,0.4,0.5,0.4,0.3,0.2,0.1,0,0,0,0,0,0,0.2,0.2,0.1,0.2,0.1,0.1,0,0.1,0.1,0,
Rwanda,RWA,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,37,,,,,30.7,,,26.4,,,25.8,,,,,,,10.2,
Asia meridional,SAS,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,16.6,15.8,14.4,14.2,14,13.9,14,13.9,13.4,13.1,12.9,12.5,12.1,11.8,11.6,11.5,,,,,,11.1,10.9,10.7,10.1,9.2,8.4,8,7.4,6.2,5.4,4.8,4.2,3.6,,,,,,1.5,1.2,0.9,0.7,0.5
Arabia Saudita,SAU,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudán,SDN,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,2.2,,,,,,,,,,
Senegal,SEN,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.8,,,31.5,,,,,,,25.9,,,,20.4,,,,,,20.7,,,,,,,4.1,,,4.2,,,
Singapur,SGP,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Islas Salomón,SLB,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7,,,,,,,12.8,,,,,,,,,,,,
Sierra Leona,SLE,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,17.3,,,,,,,11.2,,,,,,
El Salvador,SLV,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,,13.8,,,,8,8.9,,13.9,11.3,7.7,8.6,8.8,10.1,7,6.4,4,2.6,3.8,3.7,3.2,2.7,2.3,1.9,1.7,1.2,1.4,1.1,0.9,0.7,,2,2,1.7,
San Marino,SMR,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
República Federal de Somalia,SOM,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.2,0.4,0.4,0.2,0.2,0.1,0.1,0.1,,3.5,3.9,4.9,4.6,4.6,3.7,1.9,1.4,1,0.9,1,,
África al sur del Sahara (excluido altos ingresos),SSA,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudán del Sur,SSD,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2,,,,,,,40.8,,,,,,,,
África al sur del Sahara,SSF,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7,30.9,31.9,32.1,32.4,32.1,31.6,31.2,31,30.5,30.1,29.1,28.4,27.4,25.7,24.6,23.5,22.6,21.5,21.2,20,19.4,18.6,18.1,17.8,17.7,17.7,17.6,17.4,17.3,18.3,18.2,18,17.8,17.6
Pequeños Estados,SST,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santo Tomé y Príncipe,STP,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,4.1,,,,,,,3.2,,,,,,,
Suriname,SUR,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,0.5,,
República Eslovaca,SVK,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.9,,,,,,,,0,0.1,0.1,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.5,0.4,1.1,0.2,0.2,0.1,0.1,0.1,0.3,0.2,
Eslovenia,SVN,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,0,0,0,,,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Suecia,SWE,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,0.3,,,,,,0.3,,,,,,0.1,,,,,0.1,,,0.2,,,,,0,0.1,0,0.3,0.3,0.8,0.3,0.3,0.5,0.3,0.4,0.4,0.4,0.5,0.4,0.3,0.2,0.2,0.6,0.2,0.3,0.5,0.9,0.6,
Eswatini,SWZ,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,29.4,,,,,,,,,26.8,,,,,,,17.7,,,,,,,,
Sint Maarten (Dutch part),SXM,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,0.2,,,,,,,0.7,,,,,0.2,,,,,,
República Árabe Siria,SYR,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.1,,,0,,,0,,,,,,,,,,,,,3.7,,
Islas Turcas y Caicos,TCA,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3,,,,,,,,18.4,,,,,,,12.8,,,,12.7,,
Asia oriental y el Pacífico (BIRF y la AIF),TEA,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europa y Asia central (BIRF y la AIF),TEC,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,,,,,31.4,,,,28.1,,,11.6,,,10.2,,,
Tailandia,THA,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,,,6.5,,4.9,,3.6,,1.8,,1.2,,1,1.5,1.6,,0.8,,0.5,,0.4,0.2,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,
Tayikistán,TJK,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1,,,,19,10.7,,,7.6,,3.6,,,,,,3.3,,,,,,2,2.2,1.6,1.1
Turkmenistán,TKM,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,
América Latina y el Caribe (BIRF y la AIF),TLA,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7,,,,,,18.4,,,,,,,11.1,,,,,,,,,,
Oriente Medio y Norte de África (BIRF y la AIF),TMN,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,0.7,,,,,,0.9,,,,,,0.1,,,
Asia meridional (BIRF y la AIF),TSA,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
África al sur del Sahara (BIRF y la AIF),TSS,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad y Tobago,TTO,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Túnez,TUN,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,4.3,,,,,4.4,,,,,2,,,,,1.3,,,,,0.7,,,,,0.1,,,,,,0.1,,,
Turquía,TUR,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,2,,,,,,,,1.6,2.6,1.5,1.6,1.2,0.8,0.6,0.5,0.6,0.3,0.3,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.1,,
Tuvalu,TUV,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,
Tanzanía,TZA,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9,,,,,,,,,47.4,,,,,,,24.4,,,,16.5,,,,,,,16.7,,,,,,
Uganda,UGA,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,,,38.7,,,,37.4,,,40.9,,,39.1,,,33.2,,,,25.6,,,20.6,,,,23.7,,,23.3,,,,,
Ucrania,UKR,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.1,,3.6,3.9,,,5.9,,,1.3,0.6,0.5,0.2,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Ingreso mediano alto,UMC,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,37.6,35.8,33.9,30.5,28.3,26.5,25.1,22.7,26.7,25.9,25.3,24.4,23.5,20.8,18.7,17.3,17.5,18.2,16.8,15.7,14.6,12.7,11,9.5,7.9,7.4,6.7,6.2,5.6,4.8,3.8,3.1,1.8,1.5,1.3,1.1,1,0.9,0.9,0.9,0.9,0.7,0.7,0.6
Uruguay,URY,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0.3,,,0.2,,,0.2,0.2,0.2,0.2,,0.2,0.2,0.2,0.3,0.4,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.1,0.1
Estados Unidos,USA,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,1,1,0.8,0.7,0.7,0.6,0.4,0.7,0.6,0.6,0.6,0.6,0.5,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.5,0.6,0.7,0.6,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.8,0.8,0.8,0.8,1,0.9,0.9,1,0.8,0.8,0.3,0.2,1,0.9,
Uzbekistán,UZB,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1,,57,,54.3,56.5,,,,,,,,,,,,,,,,,,1.5,1.6,1.6,1
San Vicente y las Granadinas,VCT,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venezuela,VEN,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,2.9,,3.6,,,3,,,5.7,,,6.5,7,,6,10,12.1,10.3,9.8,4.6,,,,,,,,,,,,,,,,,,
Islas Vírgenes Británicas,VGB,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Islas Vírgenes (EE.UU.),VIR,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,,,,,9.8,,,,,12.2,,8.4,,6.1,,4.4,,1.1,,0.7,,0.7,,0.5,,0.5,,0.3,,0.4,,
Vanuatu,VUT,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,,,,,,,4.9,,,,,
Mundo,WLD,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,22.4,21.7,20.7,19.4,18.6,17.9,17.4,16.4,17.9,17.6,17.3,16.9,16.5,15.4,14.5,13.8,13.7,14,13.5,13.1,12.5,11.7,10.9,9.9,9,8.5,7.9,7.4,7,6.3,5.7,5.2,4.4,4.2,3.9,3.8,3.7,3.5,,3.7,3.7,3.6,3.6,3.6
Samoa,WSM,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,0.5,,,,,0.7,,,,,,,,,,,
Kosovo,XKX,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,3.2,2.9,,,2.3,2.1,1.3,0.7,0.4,0.7,0.5,0.5,8,10.6,5,10.1,13.2,5.6,,
"Yemen, Rep. del",YEM,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,,,,,4.9,,,,,,,,,9.3,,,,,,,,,,
Sudáfrica,ZAF,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3,,,,,,,21.9,,,,,16.3,,,10.6,,10.4,,,,11.9,,,,,,,,,,
Zambia,ZMB,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6,,37,,,25.1,,25.9,,,,29.1,,37.2,,40.2,,,,38.4,,,,,38,,,,,,,39.8,,
Zimbabwe,ZWE,"Brecha de pobreza a $3,00 por día (2021 PPA) (%)",SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,,,,,,14.8,,19,,,,,
